Apostasy,a,State,Oscilate,CB,SB,CN,SN,R
0.004,0.58,8,0,1,0,0,0,0.4200120445559487
0.004,0.59,8,0,1,0,0,0,0.4100091267478548
0.004,0.6,8,0,1,0,0,0,0.4000116143214429
0.004,0.61,8,0,1,0,0,0,0.39000916380140754
0.004,0.62,8,0,1,0,0,0,0.3800089082751112
0.004,0.63,8,0,1,0,0,0,0.3699922455964337
0.004,0.64,8,0,1,0,0,0,0.36000823464019605
0.004,0.65,8,0,1,0,0,0,0.3500074258893195
0.004,0.66,8,0,1,0,0,0,0.3400076825463215
0.004,0.67,8,0,1,0,0,0,0.330009421966645
0.004,0.68,8,0,1,0,0,0,0.320007962156149
0.004,0.6900000000000001,8,0,1,0,0,0,0.30999382724093294
0.004,0.7000000000000001,8,0,1,0,0,0,0.30000700882848164
0.004,0.71,8,0,1,0,0,0,0.2900057592229514
0.004,0.72,8,0,1,0,0,0,0.2800064388567323
0.004,0.73,8,0,1,0,0,0,0.2700076898679029
0.004,0.74,8,0,1,0,0,0,0.2600061932030329
0.004,0.75,8,0,1,0,0,0,0.2500053013397801
0.004,0.76,8,0,1,0,0,0,0.24000523016383235
0.004,0.77,8,0,1,0,0,0,0.23000474287332182
0.004,0.78,8,0,1,0,0,0,0.22000576148238432
0.004,0.79,8,0,1,0,0,0,0.21000537811090095
0.005,0.0,15,0,1,1,1,1,0.35871420257660364
0.005,0.01,15,0,1,1,1,1,0.3597236340248927
0.005,0.02,15,0,1,1,1,1,0.3608074436173415
0.005,0.03,15,0,1,1,1,1,0.36196169402893136
0.005,0.04,15,0,1,1,1,1,0.3631961177402654
0.005,0.05,15,0,1,1,1,1,0.3645080135650956
0.005,0.06,15,0,1,1,1,1,0.36590719794550225
0.005,0.07,15,0,1,1,1,1,0.36739460847520333
0.005,0.08,15,0,1,1,1,1,0.36897742819167034
0.005,0.09,15,0,1,1,1,1,0.3706585099090831
0.005,0.1,15,0,1,1,1,1,0.3724473671789143
0.005,0.11,15,0,1,1,1,1,0.3743449553293942
0.005,0.12,15,0,1,1,1,1,0.3763596125978309
0.005,0.13,15,0,1,1,1,1,0.3785020885866843
0.005,0.14,15,0,1,1,1,1,0.38077480591450574
0.005,0.15,15,0,1,1,1,1,0.38318923307635433
0.005,0.16,15,0,1,1,1,1,0.3857521783151461
